timestamp,solar_power,da_price,rt_price,tclw,tciw,sp,r,tcc,u10,v10,t2m,ssrd,strd,tsr,tp
2013-03-26 17:00:00,0.0,34.35,30.28,0.0,0.0,94742.25,66.1091156,0.0,0.272774696,-0.899702072,288.6713867,15049598.0,20015360.0,17370416.0,7.49e-05
2013-03-26 18:00:00,0.0,39.52,30.75,0.0,0.0,94738.375,66.65245056,0.0,-0.150474548,-0.742670059,288.4416504,15049598.0,21118448.0,17370416.0,7.49e-05
2013-03-26 19:00:00,0.0,47.89,48.61,0.0,0.0,94761.875,67.02207947,0.0,-0.36190033,-0.570079804,288.2927246,15049598.0,22219904.0,17370416.0,7.49e-05
2013-03-26 20:00:00,6.41e-05,48.42,43.64,0.0,0.0,94789.625,67.97055054,0.0,-0.03483963,-0.125296593,287.9885254,15049598.0,23322432.0,17370416.0,7.49e-05
2013-03-26 21:00:00,0.028012821,37.87,31.95,0.0,0.0,94837.8125,68.74649048,0.0,0.060170174,-0.360360146,287.9423828,15167475.0,24439472.0,17557952.0,7.49e-05
2013-03-26 22:00:00,0.266217949,29.49,29.15,0.0,0.0,94868.6875,67.29873657,0.0,-0.014753342,-0.629777908,290.6518555,15963443.0,25621424.0,18538432.0,7.49e-05
2013-03-26 23:00:00,0.586346154,28.03,32.01,0.0,0.0,94860.1875,60.03036499,0.0,0.325712204,-1.543553352,293.8735352,17514944.0,26814816.0,20322576.0,7.49e-05
2013-03-27 00:00:00,0.696089744,29.2,30.77,0.0,0.0,94838.5625,55.15505981,0.0,0.980116844,-2.407510757,296.5844727,19725088.0,28036992.0,22787008.0,7.49e-05
2013-03-27 01:00:00,0.699358974,27.25,27.7,0.030902863,0.0,94816.3125,53.82411194,0.289260864,3.110432625,-4.400051117,298.5976562,2673986.0,1285229.0,2970962.0,0.0
2013-03-27 02:00:00,0.793653846,27.29,27.87,0.022422791,0.0,94767.0,45.77055359,0.368179321,3.937110901,-4.714361191,299.6369629,5092068.0,2712847.0,5802410.0,0.0
2013-03-27 03:00:00,0.705128205,27.36,26.34,0.021835327,0.0,94662.8125,42.3828125,0.213424683,4.008918762,-4.26262188,299.8859863,7195256.0,4094555.0,8361529.0,0.0
2013-03-27 04:00:00,0.590512821,29.07,35.14,0.019481659,0.0,94593.5625,38.40672302,0.154815674,3.890221596,-4.102280617,300.7346191,9776184.0,5482216.0,11269730.0,0.0
2013-03-27 05:00:00,0.424807692,34.07,30.59,0.003604889,0.0,94523.5,36.92776489,0.157592773,3.268925667,-3.817477226,300.8012695,11860858.0,6826672.0,13698104.0,0.0
2013-03-27 06:00:00,0.247051282,44.83,33.13,0.000267029,0.0,94495.0,36.04386902,0.004684448,2.572055817,-3.570833206,300.6618652,13495741.0,8159813.0,15626977.0,0.0
2013-03-27 07:00:00,0.073012821,45.87,34.32,4.58e-05,0.0,94510.375,38.44946289,0.0,1.334195137,-2.512741089,299.5754395,14455207.0,9441043.0,16829888.0,0.0
2013-03-27 08:00:00,0.017371795,46.46,49.68,0.002048492,0.0,94537.75,43.91931152,0.022857666,0.713928223,-2.410360336,296.5529785,14702507.0,10690701.0,17213856.0,0.0
2013-03-27 09:00:00,0.000320513,45.23,36.9,0.003444672,0.0,94608.125,48.92906189,0.114105225,0.237092018,-3.013750076,295.5244141,14702507.0,11957431.0,17213856.0,0.0
2013-03-27 10:00:00,0.0,42.67,29.29,0.000312805,0.0,94687.25,52.50157166,0.008972168,0.17490387,-3.514391899,295.1159668,14702507.0,13231860.0,17213856.0,0.0
2013-03-27 11:00:00,0.0,39.86,26.13,0.000713348,0.0,94714.375,55.20739746,0.033905029,0.30262661,-3.332039833,294.6135254,14702507.0,14505728.0,17213824.0,0.0
2013-03-27 12:00:00,0.0,35.910000000000004,29.04,0.001182556,2.24e-05,94712.5,56.95510864,0.058776855,0.475174904,-3.006115913,293.9692383,14702507.0,15777784.0,17213824.0,0.0
2013-03-27 13:00:00,0.0,34.02,27.56,0.001037598,6.1e-05,94686.1875,58.85794067,0.03527832,0.544951439,-2.838443756,293.4396973,14702507.0,17059744.0,17213824.0,0.0
2013-03-27 14:00:00,0.0,31.38,26.41,0.000396729,1.62e-05,94636.8125,60.69343567,0.006973267,0.540465355,-2.795449257,292.8920898,14702507.0,18332304.0,17213824.0,0.0
2013-03-27 15:00:00,0.0,29.22,25.45,0.000976563,0.0,94589.375,62.42021179,0.022583008,0.855622292,-2.543709755,292.2265625,14702507.0,19583984.0,17213824.0,0.0
2013-03-27 16:00:00,0.0,29.23,25.51,0.022792816,4.48e-05,94594.625,62.78421021,0.185974121,1.090730667,-2.329262733,291.8444824,14702507.0,20852288.0,17213824.0,0.0
2013-03-27 17:00:00,0.0,29.87,25.65,0.034301758,0.000331879,94560.5,62.47323608,0.297576904,1.080304146,-2.331221581,291.907959,14702507.0,22153472.0,17213824.0,0.0
2013-03-27 18:00:00,0.0,34.83,26.67,0.024726868,0.002414703,94578.625,61.66146851,0.343688965,1.542895317,-1.987295151,292.0302734,14702507.0,23475232.0,17213824.0,0.0
2013-03-27 19:00:00,0.0,44.61,36.0,0.002494812,0.000591278,94598.1875,61.20124817,0.247253418,1.498129845,-2.017655373,292.0214844,14702507.0,24797888.0,17213824.0,0.0
2013-03-27 20:00:00,0.0,44.65,49.6,0.005249023,0.000679016,94624.875,61.97399902,0.390991211,1.696763992,-2.226279259,291.6391602,14702507.0,26056352.0,17213824.0,0.0
2013-03-27 21:00:00,0.016602564,33.79,26.9,0.016815186,0.002325058,94654.0625,61.29040527,0.512786865,2.524359703,-2.997987747,292.6633301,14805198.0,27344992.0,17392896.0,0.0
2013-03-27 22:00:00,0.203269231,27.55,24.68,0.059204102,0.005815506,94703.9375,62.48049927,0.449798584,3.58082962,-3.934444427,293.9699707,15297876.0,28733072.0,18135568.0,0.0
2013-03-27 23:00:00,0.454038462,26.78,24.25,0.058558576,0.005401611,94711.75,67.75430298,0.766571045,3.46100235,-4.520484924,294.2729492,16170255.0,30071216.0,19407200.0,0.0
2013-03-28 00:00:00,0.331858974,27.41,25.01,0.052697308,0.005518701,94661.875,60.82295227,0.892391086,3.961429596,-5.191555977,295.6936035,17571552.0,31448768.0,21259088.0,0.0
2013-03-28 01:00:00,0.445512821,26.18,24.54,0.126390457,0.01181126,94569.75,67.11354065,0.713606656,6.067650795,-5.645630836,296.0756836,2064296.0,1412336.0,2541705.0,0.0
2013-03-28 02:00:00,0.387820513,25.46,25.24,0.147033334,0.005805057,94536.0625,69.57957458,0.807231128,6.190203667,-5.391239166,295.3691406,3813602.0,2800140.0,4914277.0,0.000198603
2013-03-28 03:00:00,0.388525641,25.78,25.28,0.183850706,0.020949941,94448.5625,66.78179932,0.827905119,5.82606411,-5.474054337,295.0915527,5133255.0,4263307.0,6970257.0,0.000262022
2013-03-28 04:00:00,0.22025641,27.15,25.44,0.331279039,0.026387233,94401.5,72.58714294,0.999995828,6.940337181,-6.490105629,294.451416,6376889.0,5701302.0,8812217.0,0.000685215
2013-03-28 05:00:00,0.086602564,33.25,29.67,0.385080457,0.009325348,94367.9375,89.97521973,0.999997795,6.442492485,-2.504072189,292.3530273,6901908.0,7125568.0,10041654.0,0.001169205
2013-03-28 06:00:00,0.045,42.16,61.96,0.167976737,0.005001824,94414.4375,86.56108093,1.000004768,5.447273254,-1.018755913,290.4592285,7106671.0,8546959.0,10821177.0,0.001228333
2013-03-28 07:00:00,0.030576923,45.41,42.73,0.071354687,0.063935757,94489.4375,82.39187622,0.99999547,5.554035187,-0.045736313,289.1237793,7330604.0,9925846.0,11405879.0,0.001337528
2013-03-28 08:00:00,0.02025641,44.68,35.27,0.067977905,0.068258703,94478.0625,78.29763794,1.0,3.798210144,-1.072356224,287.958252,7421581.0,11260553.0,11613376.0,0.001422765
2013-03-28 09:00:00,0.000192308,42.32,52.61,0.000213623,0.070713162,94565.9375,74.55256653,0.995319545,4.428456306,-1.182975769,286.824707,7421581.0,12530570.0,11613376.0,0.001424419
2013-03-28 10:00:00,0.0,41.1,35.480000000000004,0.000244141,0.075398862,94661.0,77.19543457,1.000000954,4.025612831,-0.51117897,285.7502441,7421581.0,13641783.0,11613376.0,0.001424419
2013-03-28 11:00:00,0.0,38.72,31.78,0.00038147,0.073734283,94734.75,78.57421875,0.999997377,3.38162899,0.085566521,285.5175781,7421581.0,14755486.0,11613171.0,0.001424419
2013-03-28 12:00:00,0.0,36.54,32.82,0.001159668,0.001152039,94766.25,78.6857605,0.209411621,2.489706039,0.277646065,285.1970215,7421581.0,15839467.0,11613171.0,0.001424419
2013-03-28 13:00:00,0.0,35.160000000000004,32.34,0.01436615,0.0,94758.875,79.29716492,0.307952881,1.449861526,-0.677460671,284.0515137,7421581.0,16866208.0,11613171.0,0.001424419
2013-03-28 14:00:00,0.0,32.26,30.04,0.011753082,0.0,94724.3125,77.91304016,0.307067871,1.760718346,-0.878293872,284.9050293,7421581.0,18023792.0,11613171.0,0.001426327
2013-03-28 15:00:00,0.0,29.22,28.96,0.0008564,0.0,94708.625,77.71086121,0.027664185,2.09676075,-0.370111287,284.2731934,7421581.0,19083088.0,11613171.0,0.001426327
2013-03-28 16:00:00,0.0,29.34,27.44,0.0,0.0,94688.9375,74.94917297,0.0,2.080962181,0.011148214,283.001709,7421581.0,20036240.0,11613171.0,0.001426327
2013-03-28 17:00:00,0.0,28.97,25.44,0.0,0.0,94679.25,70.8053894,0.0,2.183634758,0.349932969,282.3022461,7421581.0,20974096.0,11613171.0,0.001426327
2013-03-28 18:00:00,0.0,32.75,25.81,4.1e-05,0.0,94679.5,68.89007568,0.0,1.99535656,0.490088463,281.1503906,7421581.0,21895184.0,11613171.0,0.001426327
2013-03-28 19:00:00,0.0,42.59,39.39,4.1e-05,0.0,94716.6875,68.09184265,0.001686096,1.989453316,0.656282187,280.3710938,7421581.0,22805248.0,11613171.0,0.001426327
2013-03-28 20:00:00,0.0,42.3,29.74,0.0,0.0,94767.5625,66.93188477,0.0,1.167156219,0.679530025,281.0649414,7421581.0,23712176.0,11613171.0,0.001426327
2013-03-28 21:00:00,0.017628205,31.8,24.82,0.0,0.0,94818.8125,67.18499756,0.0,-0.092920303,1.07208252,281.5510254,7535476.0,24634336.0,11784223.0,0.001426327
2013-03-28 22:00:00,0.289423077,27.56,22.37,0.0,0.0,94889.25,57.13981628,0.0,-1.087839127,1.755757332,284.1630859,8347241.0,25602320.0,12728149.0,0.001426327
2013-03-28 23:00:00,0.661923077,27.25,22.58,0.0,0.0,94925.125,49.27079773,0.0,-1.39571476,1.951228142,285.6484375,9937990.0,26576528.0,14464743.0,0.001426327
2013-03-29 00:00:00,0.814358974,27.26,23.54,0.0,0.0,94934.75,42.69973755,0.0,-1.429979324,1.45486927,287.2043457,12204512.0,27567648.0,16871984.0,0.001426327
2013-03-29 01:00:00,0.86224359,25.28,21.77,0.0,0.0,94911.25,40.68894958,0.0,-1.170092583,0.976696372,288.536377,2756863.0,1015514.875,2900584.0,0.0
2013-03-29 02:00:00,0.837371795,24.32,22.67,0.0,0.0,94852.1875,35.94621277,0.0,-0.548445702,0.690781593,289.8227539,5787863.0,2042826.0,6073671.0,0.0
2013-03-29 03:00:00,0.762820513,24.09,22.2,0.0,0.0,94800.625,33.4210968,0.0,0.009653091,0.446901321,290.8481445,8841874.0,3080556.0,9281767.0,0.0
2013-03-29 04:00:00,0.650192308,24.84,24.72,0.0,0.0,94724.3125,32.92425537,0.0,0.239442825,0.039312363,291.5283203,11668430.0,4126857.0,12283118.0,0.0
2013-03-29 05:00:00,0.484807692,27.71,31.28,0.0,0.0,94650.0625,32.77072144,0.0,0.190307617,-0.348934174,291.8876953,14043065.0,5179530.0,14850090.0,0.0
2013-03-29 06:00:00,0.265064103,33.8,32.89,0.0,0.0,94641.4375,33.16845703,0.0,0.127496719,-0.781517029,291.9057617,15782709.0,6227145.0,16785888.0,0.0
2013-03-29 07:00:00,0.063589744,36.41,28.29,0.0,0.0,94659.8125,34.12962341,0.0,0.295337677,-1.304649353,291.4008789,16764575.0,7260775.0,17948240.0,0.0
2013-03-29 08:00:00,0.013717949,37.87,37.66,0.0,0.0,94675.75,37.11512756,0.000961304,1.042440414,-1.971745491,287.8986816,16995104.0,8274565.0,18287952.0,0.0
2013-03-29 09:00:00,0.000384615,36.26,36.39,2.38e-05,0.0,94733.0,41.61891174,0.000961304,1.505975723,-1.689634323,286.2851562,16995104.0,9296142.0,18287952.0,0.0
2013-03-29 10:00:00,0.0,36.5,33.74,4.72e-05,0.0,94821.625,48.73608398,0.003646851,1.355156898,-0.549573898,285.9067383,16995104.0,10316858.0,18287872.0,0.0
2013-03-29 11:00:00,0.0,32.76,24.31,2.38e-05,0.0,94876.1875,58.1391449,0.0,-0.95813942,0.5993433,284.4294434,16995104.0,11341221.0,18287872.0,0.0
2013-03-29 12:00:00,0.0,30.35,30.28,0.0,0.0,94923.75,63.60578918,0.0,-2.033628464,-0.190997124,283.8222656,16995104.0,12343624.0,18287872.0,0.0
2013-03-29 13:00:00,0.0,28.77,25.28,0.0,0.0,94905.375,64.96748352,0.0,-1.867166519,-0.424256325,282.7983398,16995104.0,13333636.0,18287872.0,0.0
2013-03-29 14:00:00,0.0,27.13,23.06,0.0,0.0,94871.4375,67.57382202,0.0,-1.977413177,0.277132034,282.0402832,16995104.0,14316028.0,18287872.0,0.0
2013-03-29 15:00:00,0.0,26.3,23.9,0.0,0.0,94812.75,70.21347046,0.0,-1.192464828,1.235751152,281.9667969,16995104.0,15292572.0,18287872.0,0.0
2013-03-29 16:00:00,0.0,26.75,22.65,0.0,0.0,94797.125,73.34095764,0.0,0.02291584,1.193151474,281.9675293,16995104.0,16267117.0,18287872.0,0.0
2013-03-29 17:00:00,0.0,27.05,22.55,0.0,0.0,94772.3125,77.93919373,0.0,0.407987595,0.960705757,281.2666016,16995104.0,17240192.0,18287872.0,0.0
2013-03-29 18:00:00,0.0,27.55,22.1,0.0,0.0,94746.25,80.94775391,0.0,0.227564812,0.4545784,281.1296387,16995104.0,18211472.0,18287872.0,0.0
2013-03-29 19:00:00,0.0,35.72,29.45,0.0,0.0,94719.6875,81.69805908,0.0,0.008174896,0.194674492,280.9101562,16995104.0,19179840.0,18287872.0,0.0
2013-03-29 20:00:00,6.41e-05,34.86,20.96,0.0,0.0,94724.0625,82.76679993,0.0,0.052903175,0.343671799,280.5983887,16995104.0,20145312.0,18287872.0,0.0
2013-03-29 21:00:00,0.017371795,29.25,15.23,0.0,0.0,94743.125,83.70983887,0.0,0.14155674,-0.047780991,281.012207,17100208.0,21118176.0,18452880.0,0.0
2013-03-29 22:00:00,0.273782051,25.87,17.51,0.0,0.0,94784.75,72.75175476,0.0,0.557349205,-0.658759117,284.4121094,17881248.0,22138912.0,19388320.0,0.0
2013-03-29 23:00:00,0.631794872,24.68,28.77,0.0,0.0,94758.5625,66.34326172,0.0,1.189692497,-1.757763863,286.956543,19427376.0,23174672.0,21118144.0,0.0
2013-03-30 00:00:00,0.775769231,22.94,14.95,0.0,0.001731873,94707.375,56.98210144,0.954315186,2.104310989,-2.539899826,289.2521973,21641072.0,24228400.0,23520192.0,0.0
2013-03-30 01:00:00,0.838397436,20.44,12.57,0.0,0.002486229,94566.25,50.83711243,0.924255371,2.560173035,-2.455593109,290.6940918,2708384.0,1068251.0,2891719.0,0.0
2013-03-30 02:00:00,0.820897436,20.26,14.49,0.0,0.014559746,94465.8125,44.80102539,0.959991455,2.98400116,-2.649297714,292.1428223,5649832.0,2159128.0,6027697.0,0.0
2013-03-30 03:00:00,0.644551282,21.12,16.13,0.0,0.024942398,94372.4375,41.96865845,0.988037109,3.230502129,-2.650485992,292.9731445,8428430.0,3294013.0,9055933.0,0.0
2013-03-30 04:00:00,0.463910256,22.05,17.95,0.0,0.036275864,94310.4375,40.82316589,1.0,3.809500694,-2.728218079,293.2458496,10810175.0,4458152.0,11713241.0,0.0
2013-03-30 05:00:00,0.459294872,22.46,22.8,4.1e-05,0.015692711,94248.6875,42.5332489,1.0,4.134764671,-2.409016609,292.6535645,12511012.0,5626814.0,13742241.0,0.0
2013-03-30 06:00:00,0.238846154,25.24,33.24,0.0,0.000516891,94224.625,45.34069824,0.79107666,4.448915482,-2.132021904,292.0600586,13875314.0,6838353.0,15366640.0,0.0
2013-03-30 07:00:00,0.089487179,29.42,33.42,0.0,0.00111823,94278.625,49.30670166,1.000006676,4.334980011,-1.582241058,290.8642578,14805499.0,7912147.0,16484241.0,0.0
2013-03-30 08:00:00,0.024935897,33.13,35.22,6.58e-05,0.01563476,94307.625,55.7837677,0.977285087,3.202693939,-1.086315155,288.7297363,15002298.0,8977899.0,16787520.0,0.0
2013-03-30 09:00:00,0.000128205,33.95,47.03,0.00645256,0.07289207,94367.4375,60.99787903,1.0,3.174156189,-0.983898163,287.8085938,15002298.0,10124997.0,16787520.0,0.0
2013-03-30 10:00:00,0.0,34.1,31.04,0.005531311,0.096384823,94405.5,65.92138672,1.0,2.3661623,-0.72858429,286.9865723,15002298.0,11274037.0,16787520.0,0.0
2013-03-30 11:00:00,0.0,32.46,29.04,0.044967651,0.16084075,94398.1875,68.49093628,1.000000954,2.379337311,-0.921337128,286.7841797,15002298.0,12478499.0,16787296.0,0.0
2013-03-30 12:00:00,0.0,29.21,24.6,0.005874634,0.198514104,94387.6875,69.28514099,0.99999994,2.619653702,-0.944367409,286.6010742,15002298.0,13689091.0,16787296.0,0.0
2013-03-30 13:00:00,0.0,27.57,28.95,0.048461914,0.24772799,94347.625,70.11643982,1.0,2.654955864,-0.899366379,286.2768555,15002298.0,14882321.0,16787296.0,0.0
2013-03-30 14:00:00,0.0,26.19,26.57,0.062271118,0.146243572,94316.875,69.43919373,1.0,2.854580879,-0.772978783,286.2658691,15002298.0,16109346.0,16787296.0,0.0
2013-03-30 15:00:00,0.0,25.5,25.45,0.156860352,0.140542865,94282.3125,68.82800293,1.0,2.627926826,-0.690406799,286.1308594,15002298.0,17333008.0,16787296.0,0.0
2013-03-30 16:00:00,0.0,26.02,24.74,0.238370061,0.174701095,94262.1875,68.42683411,0.999999404,2.361345291,-0.446766853,286.057373,15002298.0,18564800.0,16787296.0,0.0
2013-03-30 17:00:00,0.0,26.44,60.91,0.077331543,0.12270087,94221.875,67.77618408,0.999035895,2.158948898,-0.392977715,285.9616699,15002298.0,19800320.0,16787296.0,0.0
2013-03-30 18:00:00,0.0,27.34,26.65,0.044533409,0.101558983,94223.4375,66.03419495,0.992717505,2.53283596,-0.495397568,286.0314941,15002298.0,21033376.0,16787296.0,0.0
2013-03-30 19:00:00,0.0,33.09,67.91,0.05006687,0.029446751,94228.625,64.66191101,0.990999162,2.76470089,-0.369750977,286.107666,15002298.0,22265664.0,16787296.0,0.0
2013-03-30 20:00:00,0.0,33.29,35.33,0.016043168,0.034768939,94262.125,65.35913086,0.842033267,2.606972694,-0.436405182,285.8796387,15002298.0,23477824.0,16787296.0,0.0
2013-03-30 21:00:00,0.001987179,26.48,37.5,0.003707886,0.035265055,94287.375,68.24998474,0.781136394,3.229869843,-0.680243492,285.8078613,15058507.0,24644448.0,16904240.0,0.0
2013-03-30 22:00:00,0.050897436,24.36,24.1,0.007949829,0.046447504,94341.75,66.35371399,0.986907125,3.792203903,-0.050900459,287.0041504,15625336.0,25818736.0,17674672.0,0.0
2013-03-30 23:00:00,0.08974359,23.24,23.07,0.020599365,0.055593245,94392.3125,64.24121094,0.99065274,4.229382515,0.078317642,287.9470215,16545697.0,27015824.0,18929088.0,0.0
2013-03-31 00:00:00,0.143333333,22.43,22.08,0.132980347,0.144920349,94401.1875,58.17816162,0.994672716,4.934678078,0.092316628,289.1838379,17922608.0,28274528.0,20723824.0,0.000264287
2013-03-31 01:00:00,0.4175,21.44,22.77,0.007667542,0.046592712,94338.8125,56.78981018,0.916921139,3.658495903,-0.862257004,290.9160156,1470426.0,1295490.0,2008271.0,0.0
2013-03-31 02:00:00,0.808333333,21.03,22.58,0.088249207,0.068557739,94322.0,50.36326599,0.968080461,4.226680756,-0.144383431,292.1640625,3682731.0,2534888.0,4661261.0,0.0
2013-03-31 03:00:00,0.585961538,20.47,21.83,0.041417722,0.013801575,94263.6875,46.7959137,0.739739358,4.150601387,-0.074050903,292.5244141,5343973.0,3804315.0,6883013.0,9.47e-05
2013-03-31 04:00:00,0.457371795,20.24,20.52,0.052204181,0.003993988,94237.25,42.48854065,0.702501833,4.033514977,0.214519501,293.0852051,7244370.0,5080146.0,9175205.0,9.81e-05
2013-03-31 05:00:00,0.232179487,20.1,19.05,0.065202415,0.00373745,94245.6875,44.82667542,0.774302781,4.12698555,0.494966507,293.0200195,8841288.0,6334706.0,11142437.0,0.000153452
2013-03-31 06:00:00,0.163333333,21.52,20.87,0.102453649,0.013161659,94280.25,46.53134155,0.726191402,4.024535179,0.838842392,292.5400391,10003312.0,7621519.0,12609437.0,0.000170469
2013-03-31 07:00:00,0.049358974,23.08,21.2,0.042762749,0.00067091,94375.875,52.16392517,0.674638152,3.785118103,-0.127914429,291.3044434,10423493.0,8895104.0,13302528.0,0.000170469
2013-03-31 08:00:00,0.010705128,25.61,22.63,0.021632586,0.000369787,94447.3125,58.16603088,0.622396529,3.532940865,-0.055661201,289.847168,10540845.0,10141055.0,13530934.0,0.000170469
2013-03-31 09:00:00,0.00025641,26.85,19.25,0.023094136,0.000472307,94559.25,61.75894165,0.587290645,3.118168831,0.213697434,288.7739258,10540845.0,11360627.0,13530934.0,0.000170469
2013-03-31 10:00:00,0.0,25.89,16.18,0.024795529,0.000162125,94638.8125,64.16113281,0.538012385,2.390346527,0.316690445,287.9135742,10540845.0,12568934.0,13530934.0,0.000170469
2013-03-31 11:00:00,0.0,24.71,14.61,0.02015686,0.000189781,94691.5625,66.5796814,0.462585449,1.521222115,0.280510902,287.4138184,10540845.0,13764094.0,13530920.0,0.000170469
2013-03-31 12:00:00,0.0,23.15,8.52,0.015319824,2.67e-05,94746.125,71.12309265,0.254058838,1.079058647,0.124190331,286.2739258,10540845.0,14870465.0,13530920.0,0.000170469
2013-03-31 13:00:00,0.0,22.0,5.86,0.014007568,0.0,94769.375,75.24899292,0.235412598,0.199101448,0.141756058,285.947998,10540845.0,16031586.0,13530920.0,0.000170469
2013-03-31 14:00:00,0.0,21.09,2.54,0.013061523,0.0,94758.125,78.76956177,0.165100098,-0.005325317,0.103737831,285.4572754,10540845.0,17161920.0,13530920.0,0.000171065
2013-03-31 15:00:00,0.0,20.97,5.37,0.014648438,0.0,94740.75,82.4335022,0.219055176,-0.269547463,0.095033646,284.9470215,10540845.0,18285344.0,13530920.0,0.00017345
2013-03-31 16:00:00,0.0,21.48,9.67,0.023498535,0.0,94737.25,86.31393433,0.297271729,-0.589512825,0.129249573,284.4440918,10540845.0,19357744.0,13530920.0,0.000175118
2013-03-31 17:00:00,0.0,22.64,14.27,0.035751343,0.0,94718.0625,89.56495667,0.326751709,-0.568292618,-0.243663788,284.0825195,10540845.0,20445392.0,13530920.0,0.000181556
2013-03-31 18:00:00,0.0,24.4,19.29,0.045951843,0.0,94717.625,91.52931213,0.413787842,-0.446445465,-0.728376389,283.6503906,10540845.0,21557040.0,13530920.0,0.000188947
2013-03-31 19:00:00,0.0,33.730000000000004,28.32,0.044456482,0.0,94727.125,92.56651306,0.397247315,-0.200963974,-0.779582977,283.9892578,10540845.0,22710336.0,13530920.0,0.000198364
2013-03-31 20:00:00,0.0,32.69,20.4,0.038398743,0.0,94752.0,92.5990448,0.347015381,0.213008881,-0.919271469,284.0698242,10540845.0,23854768.0,13530920.0,0.000211477
2013-03-31 21:00:00,0.010641026,25.9,17.93,0.030693054,0.0,94800.25,92.71951294,0.269805908,0.484075546,-1.369941711,284.2539062,10615182.0,24977984.0,13666790.0,0.000216722
2013-03-31 22:00:00,0.053269231,24.71,16.02,0.011199951,0.0,94855.125,87.22114563,0.106781006,0.600914955,-1.558214188,286.0644531,11166383.0,26146048.0,14415955.0,0.000223637
2013-03-31 23:00:00,0.210128205,22.25,15.02,0.005516052,0.0,94870.6875,74.17430115,0.094665527,1.296505928,-1.560517311,287.9692383,12475447.0,27213440.0,15961529.0,0.000223637
2013-04-01 00:00:00,0.688846154,20.78,15.7,0.018016815,0.0,94859.125,56.2097168,0.404098511,2.841676712,-1.284379959,289.9848633,14551224.0,28367872.0,18253840.0,0.000223637
2013-04-01 01:00:00,0.813846154,20.14,15.91,0.000762939,0.0,94776.6875,48.75672913,0.021911621,3.282762527,-1.56332016,291.2824707,2650028.0,1095673.0,2849846.0,0.0
