timestamp,solar_power,da_price,rt_price,tclw,tciw,sp,r,tcc,u10,v10,t2m,ssrd,strd,tsr,tp,dssrd,dtsr,local_timestamp,local_date,local_hour
2012-04-02 07:00:00,0.10665,14.5,1.66,3.62e-05,0.004047871,92355.3125,54.19508362,0.921051025,0.888088226,-1.874060631,291.9069824,10011534.0,9025510.0,12867339.0,0.000239581,408207.0,676961.0,2012-04-02 17:00:00,2012-04-02,17
2012-04-02 08:00:00,0.014125,15.44,10.92,0.0,0.003772259,92416.5625,63.24220276,0.551940918,1.503422737,-1.60580349,288.6123047,10164896.0,10129343.0,13111394.0,0.000239581,153362.0,244055.0,2012-04-02 18:00:00,2012-04-02,18
2012-04-02 09:00:00,7.5e-05,16.6,15.76,0.0,0.002266407,92437.875,73.63114929,0.365539551,2.056080818,-0.987921715,286.4438477,10164896.0,11195358.0,13111394.0,0.000239581,0.0,0.0,2012-04-02 19:00:00,2012-04-02,19
2012-04-02 10:00:00,0.0,22.09,17.46,0.0,8.58e-06,92448.875,82.42727661,0.003814697,2.276927948,-0.575761795,284.8984375,10164896.0,12234370.0,13111394.0,0.000239581,0.0,0.0,2012-04-02 20:00:00,2012-04-02,20
2012-04-02 11:00:00,0.0,25.44,18.41,0.0,0.003201485,92463.8125,87.76570129,0.595306397,1.45426178,-0.163519859,285.4279785,10164896.0,13246134.0,13111541.0,0.000239581,0.0,147.0,2012-04-02 21:00:00,2012-04-02,21
2012-04-02 12:00:00,0.0,27.39,18.97,0.0,0.012219429,92432.375,89.52256775,0.994934082,0.15480423,-0.385027885,284.8239746,10164896.0,14259560.0,13111541.0,0.000239581,0.0,0.0,2012-04-02 22:00:00,2012-04-02,22
2012-04-02 13:00:00,0.0,28.97,35.68,0.0,0.009374619,92428.4375,90.95159912,0.931823731,0.396584511,-0.36068058,284.4741211,10164896.0,15298441.0,13111541.0,0.000239581,0.0,0.0,2012-04-02 23:00:00,2012-04-02,23
2012-04-02 14:00:00,0.0,29.84,18.96,0.0,0.000267029,92410.625,91.65701294,0.122741699,0.287200928,0.507411957,284.2976074,10164896.0,16345063.0,13111541.0,0.000239581,0.0,0.0,2012-04-03 00:00:00,2012-04-03,0
2012-04-02 15:00:00,0.0,30.14,20.04,0.0,0.000741005,92399.3125,92.16384888,0.124145508,0.45197773,0.430233002,283.8417969,10164896.0,17344096.0,13111541.0,0.000239581,0.0,0.0,2012-04-03 01:00:00,2012-04-03,1
2012-04-02 16:00:00,0.0,30.3,21.13,0.0,0.002112865,92387.8125,93.41665649,0.692108154,0.352194786,0.522996903,283.5341797,10164896.0,18347040.0,13111541.0,0.000239581,0.0,0.0,2012-04-03 02:00:00,2012-04-03,2
2012-04-02 17:00:00,0.0,31.05,22.67,0.0,0.002658844,92339.5,93.72537231,0.986358643,0.218517304,0.643507958,282.7304688,10164896.0,19363488.0,13111541.0,0.000239581,0.0,0.0,2012-04-03 03:00:00,2012-04-03,3
2012-04-02 18:00:00,0.0,30.59,23.6,0.0,0.008695602,92335.0,92.00593567,1.0,0.338106155,0.754434586,282.3540039,10164896.0,20371344.0,13111541.0,0.000239581,0.0,0.0,2012-04-03 04:00:00,2012-04-03,4
2012-04-02 19:00:00,0.0,30.14,21.49,0.0,0.011083603,92355.5,89.61869812,0.973236084,0.305088997,0.686868668,282.2211914,10164896.0,21412160.0,13111541.0,0.000239581,0.0,0.0,2012-04-03 05:00:00,2012-04-03,5
2012-04-02 20:00:00,0.0,28.19,21.65,0.0,0.012094203,92372.1875,87.05213928,0.941632688,0.300927162,0.728363991,282.2880859,10164896.0,22456544.0,13111541.0,0.000239581,0.0,0.0,2012-04-03 06:00:00,2012-04-03,6
2012-04-02 21:00:00,0.013,28.39,22.0,0.000427246,0.003089905,92399.375,82.95732117,0.932312012,0.2038517,0.767239571,283.0769043,10234392.0,23558784.0,13224429.0,0.000239551,69496.0,112888.0,2012-04-03 07:00:00,2012-04-03,7
2012-04-02 22:00:00,0.0857,27.13,21.31,0.016235352,0.031528473,92453.5,76.78981018,0.695073485,0.384466171,0.355744362,286.545166,10871103.0,24686384.0,14042579.0,0.000240386,636711.0,818150.0,2012-04-03 08:00:00,2012-04-03,8
2012-04-02 23:00:00,0.30815,26.63,21.75,0.106567383,0.035919189,92464.5625,67.92384338,0.672180176,0.140272141,0.010890961,289.0854492,12027290.0,25877808.0,15519222.0,0.000571966,1156187.0,1476643.0,2012-04-03 09:00:00,2012-04-03,9
2012-04-03 00:00:00,0.6529,29.45,25.49,0.005744934,0.001174927,92454.875,66.96405029,0.169342041,-0.071429253,-0.527895927,289.814209,12796459.0,27100000.0,16765243.0,0.000571966,769169.0,1246021.0,2012-04-03 10:00:00,2012-04-03,10
2012-04-03 01:00:00,0.775475,27.71,24.19,0.181175232,0.003898621,92547.1875,67.23843384,0.455169678,-0.722862244,-0.322524071,291.9089355,1285561.0,1276433.0,1825761.0,0.0,1285561.0,1825761.0,2012-04-03 11:00:00,2012-04-03,11
2012-04-03 02:00:00,0.62595,21.94,20.36,0.011436462,0.000232697,92480.5625,61.13525391,0.09262085,-0.11178112,-1.090364456,293.286377,3004145.0,2590307.0,4071567.0,0.0,1718584.0,2245806.0,2012-04-03 12:00:00,2012-04-03,12
2012-04-03 03:00:00,0.75515,18.12,18.7,0.029655457,0.000530243,92392.25,53.22521973,0.273468018,0.775713921,-1.575960159,295.5524902,5760110.0,3820572.0,7170270.0,0.0,2755965.0,3098703.0,2012-04-03 13:00:00,2012-04-03,13
2012-04-03 04:00:00,0.701375,16.7,18.26,0.054543149,0.006217003,92336.5,48.59950256,0.898681641,1.245703697,-2.336158752,296.5981445,8178226.0,5099517.0,9954561.0,0.0,2418116.0,2784291.0,2012-04-03 14:00:00,2012-04-03,14
2012-04-03 05:00:00,0.554825,14.12,13.93,0.058267314,0.004648209,92306.25,50.06367493,0.444054186,1.214338303,-2.762477875,296.2702637,9846409.0,6386985.0,12027415.0,0.0,1668183.0,2072854.0,2012-04-03 15:00:00,2012-04-03,15
2012-04-03 06:00:00,0.3636,11.86,14.3,0.02904129,0.001425743,92316.75,51.4853363,0.376528978,0.933844566,-2.766314507,295.9282227,11157070.0,7667978.0,13670552.0,0.0,1310661.0,1643137.0,2012-04-03 16:00:00,2012-04-03,16
2012-04-03 07:00:00,0.1234,11.36,16.16,0.009023666,0.006055318,92327.75,58.3745575,0.663104534,0.294604302,-2.020422935,294.4152832,11840625.0,8908148.0,14583430.0,0.0,683555.0,912878.0,2012-04-03 17:00:00,2012-04-03,17
2012-04-03 08:00:00,0.018175,11.37,16.02,0.002773285,0.00216198,92368.5625,65.50212097,0.270545483,0.795367241,-1.956707954,290.8552246,11964672.0,10097601.0,14798375.0,0.0,124047.0,214945.0,2012-04-03 18:00:00,2012-04-03,18
2012-04-03 09:00:00,0.000125,13.45,15.14,0.000972748,0.0,92431.5,72.40132141,0.020229176,1.501132965,-1.48999691,289.1245117,11964672.0,11292606.0,14798375.0,0.0,0.0,0.0,2012-04-03 19:00:00,2012-04-03,19
2012-04-03 10:00:00,0.0,18.31,18.36,0.000247955,0.0,92479.3125,77.56748962,0.0,1.63974762,-0.658165932,288.9086914,11964672.0,12429671.0,14798375.0,0.0,0.0,0.0,2012-04-03 20:00:00,2012-04-03,20
2012-04-03 11:00:00,0.0,21.6,19.53,0.0,1.76e-05,92500.875,83.2958374,0.036315918,0.935869217,0.657365799,288.453125,11964672.0,13567493.0,14798607.0,0.0,0.0,232.0,2012-04-03 21:00:00,2012-04-03,21
2012-04-03 12:00:00,0.0,22.67,20.46,0.000106812,0.000738621,92513.625,87.22439575,0.669174194,0.183820725,0.742759705,286.7675781,11964672.0,14704719.0,14798607.0,0.0,0.0,0.0,2012-04-03 22:00:00,2012-04-03,22
2012-04-03 13:00:00,0.0,23.43,21.77,0.000595093,0.001442254,92499.8125,91.42324829,0.842712402,-0.023552895,0.931381226,285.4206543,11964672.0,15842206.0,14798607.0,0.0,0.0,0.0,2012-04-03 23:00:00,2012-04-03,23
2012-04-03 14:00:00,0.0,23.63,21.35,0.001613617,0.000841171,92478.9375,95.60301208,0.679351807,-0.029745102,1.024528503,284.7290039,11964672.0,16980832.0,14798607.0,0.0,0.0,0.0,2012-04-04 00:00:00,2012-04-04,0
2012-04-03 15:00:00,0.0,24.06,21.71,0.002435684,0.000161976,92452.5625,96.2258606,0.310317993,0.005830765,1.011973381,284.3959961,11964672.0,18116896.0,14798607.0,0.0,0.0,0.0,2012-04-04 01:00:00,2012-04-04,1
2012-04-03 16:00:00,0.0,24.77,21.22,0.002141953,7.55e-05,92440.0,95.74273682,0.20223999,0.051585197,1.074363708,284.3027344,11964672.0,19263536.0,14798607.0,0.0,0.0,0.0,2012-04-04 02:00:00,2012-04-04,2
2012-04-03 17:00:00,0.0,25.07,20.85,0.003177643,0.0,92420.0625,97.07525635,0.103637695,0.016478539,1.418574333,284.0546875,11964672.0,20387968.0,14798607.0,0.0,0.0,0.0,2012-04-04 03:00:00,2012-04-04,3
2012-04-03 18:00:00,0.0,24.69,22.47,0.006372452,0.0,92423.3125,93.47180176,0.092895508,-0.107097626,1.783133507,284.4384766,11964672.0,21513616.0,14798607.0,0.0,0.0,0.0,2012-04-04 04:00:00,2012-04-04,4
2012-04-03 19:00:00,0.0,24.69,22.51,0.011180878,8.88e-06,92476.875,90.52301025,0.1171875,-0.275726318,1.871120453,284.9128418,11964672.0,22674432.0,14798607.0,0.0,0.0,0.0,2012-04-04 05:00:00,2012-04-04,5
2012-04-03 20:00:00,0.0,24.08,23.48,0.015926361,0.000107616,92516.375,91.31283569,0.582061768,-0.303750992,1.822579384,284.6606445,11964672.0,23808080.0,14798607.0,0.0,0.0,0.0,2012-04-04 06:00:00,2012-04-04,6
2012-04-03 21:00:00,0.019075,23.58,22.53,0.018665314,0.000292838,92565.25,89.71505737,0.913085938,-0.292460442,1.719457626,285.6711426,12026308.0,24974880.0,14917687.0,0.0,61636.0,119080.0,2012-04-04 07:00:00,2012-04-04,7
2012-04-03 22:00:00,0.31885,22.93,22.24,0.017026901,0.000316158,92605.5,79.64767456,0.474945068,-0.560907364,1.397778511,288.9511719,12694336.0,26186880.0,15784819.0,0.0,668028.0,867132.0,2012-04-04 08:00:00,2012-04-04,8
2012-04-03 23:00:00,0.53745,22.81,21.76,0.016969681,0.000268482,92632.1875,70.22886658,0.391571045,-0.835383415,0.057946205,291.6496582,14061055.0,27431632.0,17426288.0,0.0,1366719.0,1641469.0,2012-04-04 09:00:00,2012-04-04,9
2012-04-04 00:00:00,0.6823,26.59,30.61,0.024589539,0.000236906,92634.8125,65.76441956,0.471862793,-0.776027679,-1.527979851,293.3552246,15920093.0,28694272.0,19629632.0,0.0,1859038.0,2203344.0,2012-04-04 10:00:00,2012-04-04,10
2012-04-04 01:00:00,0.770225,25.73,26.59,0.02797699,6.1e-05,92605.0625,63.73580933,0.624664307,-0.742824554,-2.349394798,294.4008789,2242447.0,1275592.0,2621891.0,0.0,2242447.0,2621891.0,2012-04-04 11:00:00,2012-04-04,11
2012-04-04 02:00:00,0.765325,21.56,21.27,0.085113525,4.55e-05,92541.0,60.43110657,0.729522705,0.031097412,-3.249974251,295.2741699,4588158.0,2607622.0,5417109.0,6.53e-05,2345711.0,2795218.0,2012-04-04 12:00:00,2012-04-04,12
2012-04-04 03:00:00,0.631475,19.47,20.32,0.073646545,0.0,92497.0625,57.44168091,0.568969727,0.342639923,-3.020749092,295.6818848,6767145.0,3902696.0,8074199.0,0.000108063,2178987.0,2657090.0,2012-04-04 13:00:00,2012-04-04,13
2012-04-04 04:00:00,0.831,18.11,19.79,0.074729919,0.0,92457.1875,56.28678894,0.590240479,0.491853714,-2.993302345,295.8359375,8692758.0,5223684.0,10461362.0,0.000120491,1925613.0,2387163.0,2012-04-04 14:00:00,2012-04-04,14
2012-04-04 05:00:00,0.554825,17.51,19.87,0.055702209,0.0,92454.3125,56.61268616,0.50857544,0.382379532,-2.872632027,295.7912598,10336895.0,6551514.0,12536052.0,0.000122994,1644137.0,2074690.0,2012-04-04 15:00:00,2012-04-04,15
2012-04-04 06:00:00,0.13915,16.73,16.19,0.037570953,0.0,92485.0,59.22792053,0.265289307,-0.134023666,-2.825723648,295.2580566,11418319.0,7875196.0,13997325.0,0.000122994,1081424.0,1461273.0,2012-04-04 16:00:00,2012-04-04,16
2012-04-04 07:00:00,0.091025,15.77,17.98,0.028251648,0.0,92525.125,64.79507446,0.199813843,-0.884700775,-2.330266953,294.1328125,12098078.0,9132448.0,14926471.0,0.0001221,679759.0,929146.0,2012-04-04 17:00:00,2012-04-04,17
2012-04-04 08:00:00,0.014975,15.78,18.99,0.011798859,0.0,92580.4375,75.3941803,0.175292969,-1.471240044,-1.765820503,291.3410645,12210267.0,10345552.0,15138843.0,0.0001221,112189.0,212372.0,2012-04-04 18:00:00,2012-04-04,18
2012-04-04 09:00:00,7.5e-05,17.24,19.51,0.007129669,0.0,92649.875,83.24751282,0.097793579,-1.697395325,-1.287033081,289.8933105,12210267.0,11553172.0,15138843.0,0.000124514,0.0,0.0,2012-04-04 19:00:00,2012-04-04,19
2012-04-04 10:00:00,0.0,21.6,21.81,0.015758514,0.0,92737.6875,87.60118103,0.167419434,-1.695404053,-0.912753105,288.7668457,12210267.0,12714004.0,15138843.0,0.000127435,0.0,0.0,2012-04-04 20:00:00,2012-04-04,20
2012-04-04 11:00:00,0.0,24.24,24.33,0.019931793,0.0,92774.25,90.40274048,0.117645264,-1.196683884,0.153691292,288.9250488,12210267.0,13887102.0,15138651.0,0.000133246,0.0,-192.0,2012-04-04 21:00:00,2012-04-04,21
2012-04-04 12:00:00,0.0,26.38,23.98,0.014392853,0.0,92803.625,93.15898132,0.163818359,-0.343724251,1.009557724,288.1687012,12210267.0,15104198.0,15138651.0,0.000136703,0.0,0.0,2012-04-04 22:00:00,2012-04-04,22
2012-04-04 13:00:00,0.0,26.26,24.58,0.009618759,0.0,92780.3125,95.3772583,0.129882813,-0.008752823,0.957030296,287.6989746,12210267.0,16342102.0,15138651.0,0.000141412,0.0,0.0,2012-04-04 23:00:00,2012-04-04,23
2012-04-04 14:00:00,0.0,27.07,22.89,0.007661819,0.0,92752.5625,96.98513794,0.149368286,-0.027676582,1.058704376,286.9641113,12210267.0,17539872.0,15138651.0,0.000141412,0.0,0.0,2012-04-05 00:00:00,2012-04-05,0
2012-04-04 15:00:00,0.0,26.73,20.56,0.006567001,0.0,92736.625,98.58079529,0.428253174,-0.191754341,1.201274872,286.0783691,12210267.0,18706224.0,15138651.0,0.000144333,0.0,0.0,2012-04-05 01:00:00,2012-04-05,1
2012-04-04 16:00:00,0.0,26.95,22.87,0.009269714,0.0,92714.875,99.81005859,0.98248291,-0.209985733,1.022183418,286.2409668,12210267.0,19962976.0,15138651.0,0.00014627,0.0,0.0,2012-04-05 02:00:00,2012-04-05,2
2012-04-04 17:00:00,0.0,26.31,25.24,0.012605667,0.0,92696.9375,99.99220276,1.0,-0.106247902,1.157542229,286.2185059,12210267.0,21203568.0,15138651.0,0.000147372,0.0,0.0,2012-04-05 03:00:00,2012-04-05,3
2012-04-04 18:00:00,0.0,25.53,36.82,0.021652222,0.0,92711.625,100.5681458,1.0,-0.053584099,1.272479057,286.2409668,12210267.0,22495664.0,15138651.0,0.00014931,0.0,0.0,2012-04-05 04:00:00,2012-04-05,4
2012-04-04 19:00:00,0.0,25.04,23.69,0.026533127,0.0,92757.8125,100.3459625,1.0,-0.130695343,1.259913445,286.2089844,12210267.0,23786512.0,15138651.0,0.000156105,0.0,0.0,2012-04-05 05:00:00,2012-04-05,5
2012-04-04 20:00:00,0.0,23.86,24.74,0.031089783,0.0,92806.1875,100.5268555,1.0,-0.261000633,1.367200851,286.2609863,12210267.0,25114336.0,15138651.0,0.000162899,0.0,0.0,2012-04-05 06:00:00,2012-04-05,6
2012-04-04 21:00:00,0.0035,23.36,22.12,0.030950546,0.0,92844.125,100.0350189,1.0,-0.316905022,1.553295135,286.6469727,12253870.0,26460704.0,15242413.0,0.000172317,43603.0,103762.0,2012-04-05 07:00:00,2012-04-05,7
2012-04-04 22:00:00,0.0337,23.13,20.98,0.007964134,0.0,92900.625,92.50064087,0.717102051,-0.669734955,1.162467957,288.4492188,12647981.0,27803184.0,15893803.0,0.000175357,394111.0,651390.0,2012-04-05 08:00:00,2012-04-05,8
2012-04-04 23:00:00,0.085125,23.35,20.98,0.002167702,0.0,92928.375,82.88598633,0.578933716,-0.792800903,0.07806778,290.786377,13742674.0,29149200.0,17321776.0,0.000175357,1094693.0,1427973.0,2012-04-05 09:00:00,2012-04-05,9
2012-04-05 00:00:00,0.1357,25.19,60.98,0.004796028,0.0,92927.875,76.63627625,0.052719116,-0.788092613,-0.850502014,292.635498,15567558.0,30411776.0,19491840.0,0.00017646,1824884.0,2170064.0,2012-04-05 10:00:00,2012-04-05,10
2012-04-05 01:00:00,0.177075,24.63,21.94,0.128890991,0.0,92887.3125,65.17736816,0.896026611,-0.461379051,-1.996824265,294.5046387,1868246.0,1347873.0,2322991.0,0.000116833,1868246.0,2322991.0,2012-04-05 11:00:00,2012-04-05,11
2012-04-05 02:00:00,0.1975,22.02,20.12,0.115661621,0.0,92827.0,57.4538269,0.785125732,-0.202897072,-2.146297455,295.7294922,4069117.0,2689162.0,4973334.0,0.000237644,2200871.0,2650343.0,2012-04-05 12:00:00,2012-04-05,12
2012-04-05 03:00:00,0.302725,19.61,17.47,0.076950073,0.0,92764.625,59.10379028,0.741577148,-0.286808014,-2.51907444,295.3618164,5520090.0,4037931.0,7002646.0,0.000264227,1450973.0,2029312.0,2012-04-05 13:00:00,2012-04-05,13
2012-04-05 04:00:00,0.5678,17.68,18.04,0.063938975,0.0,92714.25,57.63066101,0.55871582,-0.433310509,-2.669317245,295.9890137,7615311.0,5368611.0,9513773.0,0.000288248,2095221.0,2511127.0,2012-04-05 14:00:00,2012-04-05,14
2012-04-05 05:00:00,0.5574,16.92,17.25,0.072216749,0.0,92681.4375,58.9259491,0.468673706,-0.675279617,-2.606513977,296.0136719,9447099.0,6677371.0,11709179.0,0.000299066,1831788.0,2195406.0,2012-04-05 15:00:00,2012-04-05,15
2012-04-05 06:00:00,0.348825,15.53,13.69,0.031723022,0.0,92699.0,59.90240479,0.433303833,-0.866512299,-2.573395729,295.5895996,10769177.0,7955705.0,13339682.0,0.000299871,1322078.0,1630503.0,2012-04-05 16:00:00,2012-04-05,16
2012-04-05 07:00:00,0.135725,15.77,14.98,0.018623352,0.0,92741.1875,63.99569702,0.247436523,-0.76269722,-1.887038231,294.4919434,11371802.0,9249150.0,14181151.0,0.000300676,602625.0,841469.0,2012-04-05 17:00:00,2012-04-05,17
2012-04-05 08:00:00,0.0256,16.07,18.0,0.008218765,0.0,92776.6875,69.11224365,0.154006958,-1.108183861,-1.746986389,291.5285645,11490136.0,10488384.0,14392029.0,0.000300676,118334.0,210878.0,2012-04-05 18:00:00,2012-04-05,18
2012-04-05 09:00:00,5e-05,17.58,18.86,0.013557434,0.0,92854.1875,74.358078,0.140594482,-1.704395294,-1.161227226,290.2370605,11490136.0,11700783.0,14392029.0,0.000300676,0.0,0.0,2012-04-05 19:00:00,2012-04-05,19
2012-04-05 10:00:00,0.0,22.89,22.16,0.0206604,0.0,92933.4375,81.94087219,0.208190918,-1.971589088,-0.524184227,289.206543,11490136.0,12889158.0,14392029.0,0.000302613,0.0,0.0,2012-04-05 20:00:00,2012-04-05,20
2012-04-05 11:00:00,0.0,24.91,20.31,0.023263931,0.0,92956.4375,88.57077026,0.242782593,-1.863228798,-0.38771534,288.3364258,11490136.0,14095574.0,14391584.0,0.000306934,0.0,-445.0,2012-04-05 21:00:00,2012-04-05,21
2012-04-05 12:00:00,0.0,27.04,22.87,0.027204514,0.0,92979.1875,91.88124084,0.26890564,-1.1965065,-0.17873764,288.6345215,11490136.0,15380171.0,14391584.0,0.000314623,0.0,0.0,2012-04-05 22:00:00,2012-04-05,22
2012-04-05 13:00:00,0.0,27.32,23.13,0.020953178,0.0,92941.875,94.96838379,0.2006073,-0.902353287,0.30448246,288.2036133,11490136.0,16546932.0,14391584.0,0.000320047,0.0,0.0,2012-04-05 23:00:00,2012-04-05,23
2012-04-05 14:00:00,0.0,28.11,22.3,0.013934135,0.0,92918.1875,98.12956238,0.477416992,-0.683873177,0.819971085,287.1333008,11490136.0,17721216.0,14391584.0,0.000321984,0.0,0.0,2012-04-06 00:00:00,2012-04-06,0
2012-04-05 15:00:00,0.0,26.69,28.27,0.020096779,0.0,92896.1875,100.0338745,0.704742432,-0.485556603,0.704377174,286.9145508,11490136.0,18993168.0,14391584.0,0.000326902,0.0,0.0,2012-04-06 01:00:00,2012-04-06,1
2012-04-05 16:00:00,0.0,26.52,52.91,0.035220146,0.0,92859.5,100.2791595,0.995635986,-0.398757935,0.659039497,286.8398438,11490136.0,20286864.0,14391584.0,0.000332296,0.0,0.0,2012-04-06 02:00:00,2012-04-06,2
