TIMESTAMP,VAR78,VAR79,VAR134,VAR157,VAR164,VAR165,VAR166,VAR167,VAR169,VAR175,VAR178,VAR228
2014-01-02 11:00:00,0.014877319,0.076913655,93699.3125,31.84725952,0.960276127,3.026438713,-1.15779686,295.0009766,15447940.0,14930509.0,20695024.0,0.0
2014-01-02 12:00:00,0.088546753,0.098838508,93756.1875,33.40834045,0.966289818,2.794905663,-1.643624306,293.958252,15447940.0,16238793.0,20695024.0,0.0
2014-01-02 13:00:00,0.135162354,0.096793532,93777.9375,44.13142395,0.946505129,3.286168098,-2.018307686,292.9936523,15447972.0,17594112.0,20695024.0,0.0
2014-01-02 14:00:00,0.210708618,0.059601095,93739.125,55.65936279,0.994643986,1.307980537,-1.480596542,291.7849121,15447972.0,18908464.0,20695024.0,0.0
2014-01-02 15:00:00,0.638031006,0.110180855,93687.8125,61.56027222,0.999993265,1.820130348,-1.806437492,291.3847656,15447972.0,20262544.0,20695024.0,0.0
2014-01-02 16:00:00,0.424133301,0.061083566,93607.6875,62.41714478,1.000001907,0.971018791,-1.232735634,290.9106445,15447972.0,21605200.0,20695024.0,0.0
2014-01-02 17:00:00,0.679076195,0.056203231,93605.5,67.80822754,1.000006676,0.462738991,-1.931411743,290.6962891,15447972.0,22971152.0,20695024.0,0.000762701
2014-01-02 18:00:00,0.22366333,0.00063324,93510.125,69.52857971,1.0,-0.425345421,-0.86387825,290.4677734,15447972.0,24329536.0,20695024.0,0.000779986
2014-01-02 19:00:00,0.346439481,0.006010056,93597.1875,68.69992065,0.999996245,0.264596939,-0.372208595,290.6564941,15447972.0,25716288.0,20695024.0,0.00079
2014-01-02 20:00:00,0.182691872,0.016448975,93591.6875,68.87260437,0.99903506,-0.461616516,-0.959601402,290.7219238,15488437.0,27107600.0,20878928.0,0.000814438
2014-01-02 21:00:00,0.223709106,0.003915787,93590.0,67.39907837,0.931427002,-0.913300514,-1.765385628,290.998291,15788114.0,28505840.0,21495520.0,0.000834107
2014-01-02 22:00:00,0.353031755,0.013850212,93588.8125,70.00090027,0.978851318,-0.418229103,-2.083707809,291.3022461,16417179.0,29900912.0,22590640.0,0.000988007
2014-01-02 23:00:00,0.502836049,0.00174427,93553.0625,72.52452087,1.000005722,-0.171069145,-1.030380249,291.5605469,17106448.0,31304192.0,23928640.0,0.00106132
2014-01-03 00:00:00,0.375043988,5.72e-05,93492.375,73.53111267,1.000005722,0.079779625,-1.070392609,291.6193848,17613968.0,32704816.0,25341728.0,0.001192689
2014-01-03 01:00:00,0.052749634,0.000295639,93322.75,65.86582947,0.836090088,0.295315743,-1.296015739,294.6716309,1304044.0,1452403.0,2177769.0,0.0
2014-01-03 02:00:00,0.004394531,0.0,93246.375,57.69282532,0.226074219,1.122153282,-1.743109703,297.517334,3973969.0,2957310.0,5515285.0,0.0
2014-01-03 03:00:00,0.002334595,0.0,93146.5625,51.19873047,0.062133789,2.428928375,-1.512988091,300.1083984,7433349.0,4419494.0,9509616.0,0.0
2014-01-03 04:00:00,0.001731873,0.0,93063.625,45.73539734,0.037475586,3.804602623,-1.423149109,302.1398926,11044633.0,5823096.0,13563482.0,0.0
2014-01-03 05:00:00,0.020547342,0.0,93022.625,40.82275391,0.114284396,5.57005024,-1.347206116,303.0803223,14223877.0,7223550.0,17188192.0,0.0
2014-01-03 06:00:00,0.019684892,0.0,93008.3125,42.301651,0.256055892,6.327361107,-1.52644825,302.121582,16678188.0,8620514.0,20074160.0,0.0
2014-01-03 07:00:00,0.008719627,0.0,93036.125,44.40002441,0.118854165,5.728906631,-1.224704742,301.0227051,18430064.0,10026308.0,22229488.0,0.0
2014-01-03 08:00:00,0.007613674,0.0,93061.0625,44.84715271,0.096099854,5.096726418,-0.613440514,300.017334,19519568.0,11372921.0,23640320.0,0.0
2014-01-03 09:00:00,0.002166748,0.0,93105.625,43.89465332,0.013702393,3.988810539,-0.057727814,298.4272461,19859248.0,12699272.0,24167952.0,0.0
2014-01-03 10:00:00,0.000900269,0.0,93133.875,43.30102539,0.0,3.354717255,0.245521545,296.5471191,19869920.0,13975157.0,24191872.0,0.0
2014-01-03 11:00:00,0.0,0.0,93188.0625,42.72486877,0.0,2.890696526,0.761393547,295.1220703,19869920.0,15217449.0,24191872.0,0.0
2014-01-03 12:00:00,0.0,0.0,93260.6875,44.6993103,0.0,2.14027977,0.9998312,293.4726562,19869920.0,16417304.0,24191872.0,0.0
2014-01-03 13:00:00,0.0,0.0,93254.25,47.77915955,0.0,2.406001091,0.499957085,291.333252,19870464.0,17551456.0,24191872.0,0.0
2014-01-03 14:00:00,0.0,0.0,93242.3125,53.27680969,0.0,2.302182198,-0.422812462,290.1826172,19870464.0,18665904.0,24191872.0,0.0
2014-01-03 15:00:00,0.0,0.0,93241.8125,58.80690002,0.0,2.097210884,-0.559047699,289.5566406,19870464.0,19777888.0,24191872.0,0.0
2014-01-03 16:00:00,0.0,0.0,93229.9375,62.89277649,0.0,2.085791588,-0.701048851,288.6569824,19870464.0,20872304.0,24191872.0,0.0
2014-01-03 17:00:00,0.0,0.0,93251.375,64.33680725,0.0,2.231724739,-0.683377266,287.9084473,19870464.0,21937472.0,24191872.0,0.0
2014-01-03 18:00:00,0.0,0.0,93294.125,66.80769348,0.0,2.173332214,-0.719684601,287.1413574,19870464.0,22975120.0,24191872.0,0.0
2014-01-03 19:00:00,0.0,0.0,93352.8125,68.4836731,0.0,2.16647625,-0.863585472,286.5327148,19870288.0,23986272.0,24191760.0,0.0
2014-01-03 20:00:00,4.2e-05,0.0,93408.25,64.53816223,0.007049561,2.947403908,-0.830570221,288.0258789,20123792.0,24999520.0,24542368.0,0.0
2014-01-03 21:00:00,0.0,0.0,93456.6875,53.08154297,0.0,3.952365875,-0.031264305,288.8930664,21118752.0,26025520.0,25700304.0,0.0
2014-01-03 22:00:00,0.0,0.0,93506.125,44.02185059,0.0,4.134652138,-0.268387795,290.3005371,22959056.0,27059664.0,27703392.0,0.0
2014-01-03 23:00:00,0.0,0.0,93521.625,37.47442627,0.0,4.617048264,-0.511869431,292.079834,25585104.0,28109472.0,30482496.0,0.0
2014-01-04 00:00:00,0.0,0.0,93522.4375,33.08621216,0.0,5.092037201,-0.729942322,293.8195801,28868064.0,29180336.0,33910320.0,0.0
2014-01-04 01:00:00,0.0,0.0,93494.375,27.44758606,0.0,6.165157318,-1.000294685,294.9489746,3772587.0,1075582.0,3898186.0,0.0
2014-01-04 02:00:00,0.0,0.0,93482.75,24.06768799,0.0,6.302145958,-1.135614395,295.9321289,7806092.0,2159567.0,8058612.0,0.0
2014-01-04 03:00:00,0.0,0.0,93472.5625,20.84024048,0.0,6.464550018,-1.055377007,296.6650391,11867437.0,3247077.0,12250842.0,0.0
2014-01-04 04:00:00,0.0,0.0,93434.375,19.20388794,0.0,6.530087471,-0.715371132,297.020752,15720052.0,4329863.0,16242353.0,0.0
2014-01-04 05:00:00,0.0,0.0,93433.6875,20.89578247,0.0,6.622144699,-0.410702705,296.9245605,19137536.0,5405915.0,19816208.0,0.0
2014-01-04 06:00:00,0.0,0.0,93464.25,25.38046265,0.0,6.595228195,-0.002515793,296.34375,21920784.0,6480960.0,22786624.0,0.0
2014-01-04 07:00:00,0.0,0.0,93526.0625,28.17814636,0.0,6.091449738,0.297103882,295.498291,23931392.0,7560047.0,25010240.0,0.0
2014-01-04 08:00:00,0.0,0.0,93616.5,30.9519043,0.0,5.433008194,0.360022545,294.2976074,25114912.0,8627012.0,26399168.0,0.0
2014-01-04 09:00:00,0.0,0.0,93746.6875,34.93692017,0.0,3.454033852,-0.070187569,292.7116699,25516704.0,9677048.0,26950928.0,0.0
2014-01-04 10:00:00,0.0,0.0,93810.3125,37.43821716,0.0,2.395968437,-0.096394539,290.6025391,25528688.0,10720845.0,26974784.0,0.0
2014-01-04 11:00:00,0.0,0.0,93890.75,40.07693481,0.0,2.272680283,-0.350737572,288.5593262,25528688.0,11759096.0,26974784.0,0.0
2014-01-04 12:00:00,0.0,0.0,93964.4375,42.80151367,0.0,2.3540411,-1.066521645,287.3752441,25528688.0,12786299.0,26974784.0,0.0
2014-01-04 13:00:00,0.0,0.0,93973.3125,44.86305237,0.0,1.831318855,-1.624200821,286.6552734,25529008.0,13808171.0,26974784.0,0.0
2014-01-04 14:00:00,0.0,0.0,93966.8125,46.01271057,0.0,1.393875122,-1.883330345,285.7463379,25529008.0,14821567.0,26974784.0,0.0
2014-01-04 15:00:00,0.0,0.0,93957.5625,47.73222351,0.0,1.469552994,-1.794546127,285.0974121,25529008.0,15828153.0,26974784.0,0.0
2014-01-04 16:00:00,0.0,0.0,93927.25,49.24179077,0.0,1.79462719,-1.377220154,284.7385254,25529008.0,16826800.0,26974784.0,0.0
2014-01-04 17:00:00,0.0,0.0,93919.3125,51.25645447,0.0,2.029254913,-0.943203926,284.0708008,25529008.0,17817472.0,26974784.0,0.0
2014-01-04 18:00:00,0.0,0.0,93937.625,53.59359741,0.0,1.695853233,-0.677475929,283.7355957,25529008.0,18801632.0,26974784.0,0.0
2014-01-04 19:00:00,0.0,0.0,93979.125,56.12510681,0.0,1.347322464,-0.555921555,283.8640137,25528976.0,19782336.0,26974800.0,0.0
2014-01-04 20:00:00,0.0,0.0,94011.125,58.12284851,0.0,0.619575501,-0.51017189,285.3925781,25769920.0,20784496.0,27316336.0,0.0
2014-01-04 21:00:00,0.0,0.0,94040.1875,50.02508545,0.0,0.62267971,-0.633807182,288.7590332,26749200.0,21828224.0,28473184.0,0.0
2014-01-04 22:00:00,0.0,0.0,94043.25,39.38592529,0.0,1.897821426,-1.285502434,291.4768066,28548576.0,22897264.0,30472000.0,0.0
2014-01-04 23:00:00,0.0,0.0,94015.0,34.56286621,0.0,2.555781364,-2.369165421,293.407959,31125184.0,23984928.0,33250272.0,0.0
2014-01-05 00:00:00,0.0,0.0,93963.9375,30.95375061,0.0,3.298620224,-3.124572754,295.2060547,34354480.0,25093792.0,36681424.0,0.0
2014-01-05 01:00:00,0.0,0.0,93897.125,26.87594604,0.0,3.988800049,-3.215147018,296.7614746,3710350.0,1127997.0,3906039.0,0.0
2014-01-05 02:00:00,0.0,0.0,93807.375,24.03108215,0.0,4.920749664,-3.551474571,297.8312988,7681647.0,2263992.0,8077254.0,0.0
2014-01-05 03:00:00,0.0,0.0,93726.875,22.16168213,0.0,5.537298203,-3.50742054,298.5214844,11684520.0,3404277.0,12281895.0,0.0
2014-01-05 04:00:00,0.0,0.0,93644.125,21.30435181,0.0,5.883400917,-3.355222702,298.9812012,15481921.0,4544410.0,16287346.0,0.0
2014-01-05 05:00:00,0.0,0.0,93548.25,19.4067688,0.0,6.204639435,-3.267176628,299.2045898,18847088.0,5685156.0,19875920.0,0.0
2014-01-05 06:00:00,0.0,0.0,93490.0625,18.92436218,0.0,6.660212517,-3.022210121,299.0480957,21594992.0,6818729.0,22857920.0,0.0
2014-01-05 07:00:00,0.0,0.0,93506.8125,18.5799408,0.0,7.030628204,-2.649661064,298.4787598,23589760.0,7939884.0,25088512.0,0.0
2014-01-05 08:00:00,0.0,0.0,93561.0625,19.80865479,0.0,6.666397095,-2.050726891,297.442627,24764176.0,9048586.0,26482448.0,0.0
2014-01-05 09:00:00,0.0,0.0,93628.8125,23.11894226,0.0,4.799554825,-1.257493973,295.7634277,25162528.0,10141760.0,27036416.0,0.0
2014-01-05 10:00:00,0.0,0.0,93683.6875,26.01020813,0.0,4.724052429,-0.688762665,294.1643066,25174496.0,11227708.0,27061040.0,0.0
2014-01-05 11:00:00,0.000286102,0.0,93749.1875,28.55569458,0.001678467,4.416338921,-0.586285591,293.1430664,25174496.0,12312537.0,27061040.0,0.0
2014-01-05 12:00:00,0.000162125,0.0,93815.125,30.01847839,0.0,3.510091782,-0.621530533,292.1655273,25174496.0,13399963.0,27061040.0,0.0
2014-01-05 13:00:00,0.001142502,1.62e-05,93814.75,33.18148804,0.013641357,3.041061401,-0.315760613,291.0109863,25174496.0,14472710.0,27061040.0,0.0
2014-01-05 14:00:00,0.0,0.0,93832.4375,36.31663513,0.0,2.849844933,-0.149095535,289.75,25174496.0,15525644.0,27061040.0,0.0
2014-01-05 15:00:00,0.0,0.0,93844.8125,41.52633667,0.0,3.021294594,0.451155663,288.9936523,25174480.0,16578706.0,27061040.0,0.0
2014-01-05 16:00:00,0.0,0.0,93839.0,47.38201904,0.0,2.86868763,0.103007317,287.9729004,25174480.0,17618576.0,27061040.0,0.0
2014-01-05 17:00:00,0.0,0.0,93816.0,48.47215271,0.0,2.734440804,-0.551751137,287.0197754,25174480.0,18637824.0,27061040.0,0.0
2014-01-05 18:00:00,0.0,0.0,93858.4375,51.64616394,0.0,2.730500221,-0.571609497,285.8063965,25174480.0,19599824.0,27061040.0,0.0
2014-01-05 19:00:00,0.0,0.0,93918.6875,57.24076843,0.000961304,2.687046051,-0.358136177,284.7478027,25174480.0,20538432.0,27061040.0,0.0
2014-01-05 20:00:00,0.0,0.0,93972.5625,60.89953613,0.001678467,3.02740097,-0.580607414,285.7832031,25414336.0,21496288.0,27391216.0,0.0
2014-01-05 21:00:00,0.0,0.0,94021.1875,56.45529175,0.0,4.696376801,-0.428149223,286.9755859,26398592.0,22488256.0,28534496.0,0.0
2014-01-05 22:00:00,0.0,0.0,94068.9375,47.45680237,0.004577637,5.147409439,-0.657957077,288.4448242,28204656.0,23507280.0,30518448.0,0.0
2014-01-05 23:00:00,2.38e-05,0.0,94100.5625,39.46339417,0.002655029,5.547247887,-0.366375923,289.9846191,30793232.0,24539904.0,33285616.0,0.0
2014-01-06 00:00:00,2.38e-05,0.0,94092.25,34.03431702,0.011276245,5.730054855,-0.259378433,291.5112305,34039712.0,25587152.0,36701760.0,0.0
2014-01-06 01:00:00,0.0,0.0,94091.125,29.15579224,0.0,6.019145966,-0.68317318,292.8505859,3737760.0,1054652.0,3892142.0,0.0
2014-01-06 02:00:00,0.0,0.0,94084.4375,27.27503967,0.0,6.434324265,-0.262976646,293.8598633,7742580.0,2117328.0,8049872.0,0.0
2014-01-06 03:00:00,0.0,0.0,94092.5,25.20922852,0.0,6.319966316,-0.046625555,294.7668457,11781965.0,3189056.0,12241796.0,0.0
2014-01-06 04:00:00,0.0,0.0,94110.1875,22.61294556,0.0,6.28570652,0.367103517,295.2851562,15619829.0,4259495.0,16235385.0,0.0
2014-01-06 05:00:00,0.0,0.0,94116.0625,19.44418335,0.0,5.88698101,0.73264122,295.4633789,19030560.0,5322439.0,19812224.0,0.0
2014-01-06 06:00:00,0.0,0.0,94153.4375,19.99253845,0.0,5.581516266,1.095822334,295.2978516,21823216.0,6371073.0,22783600.0,0.0
2014-01-06 07:00:00,0.0,0.0,94205.375,23.90597534,0.0,5.160874367,1.578275681,294.6931152,23850944.0,7413651.0,25007040.0,0.0
2014-01-06 08:00:00,0.0,0.0,94274.0,27.48664856,0.0,4.733606339,1.96444416,293.536377,25042608.0,8449279.0,26397744.0,0.0
2014-01-06 09:00:00,0.0,0.0,94392.125,30.35040283,0.0,3.868988991,1.343851089,291.7675781,25446608.0,9472960.0,26951488.0,0.0
2014-01-06 10:00:00,0.0,0.0,94453.1875,32.37768555,0.000961304,3.831706047,1.329115868,290.0268555,25458608.0,10490995.0,26976064.0,0.0
2014-01-06 11:00:00,0.0,0.0,94533.375,32.8730011,0.0,3.400058746,1.571728706,288.8991699,25458608.0,11511683.0,26976064.0,0.0
2014-01-06 12:00:00,0.0,0.0,94600.5625,33.56513977,0.0,1.911342621,1.862261772,287.7612305,25458608.0,12525622.0,26976064.0,0.0
2014-01-06 13:00:00,0.001903534,0.0,94655.625,37.22209167,0.011413574,0.144352913,2.113898277,286.2460938,25458608.0,13527890.0,26976064.0,0.0
2014-01-06 14:00:00,0.005077362,0.0,94679.5,48.53450012,0.038452148,-1.179143906,2.096377373,285.9916992,25458608.0,14524262.0,26976064.0,0.0
2014-01-06 15:00:00,0.004314423,0.0,94692.6875,60.53652954,0.050506592,-1.251166344,2.109241486,285.4621582,25458608.0,15536212.0,26976064.0,0.0
2014-01-06 16:00:00,0.00302887,0.0,94698.1875,60.56552124,0.090057373,-1.015990257,2.431221962,285.1088867,25458880.0,16559210.0,26976064.0,0.0
2014-01-06 17:00:00,0.011825562,0.0,94703.125,55.47981262,0.177093506,-1.075130463,2.59718895,284.6970215,25458880.0,17585936.0,26976064.0,0.0
2014-01-06 18:00:00,0.025306702,0.0,94738.1875,52.41119385,0.391571045,-1.186952591,3.024707794,284.0454102,25458880.0,18583920.0,26976064.0,0.0
2014-01-06 19:00:00,0.020652771,0.0,94787.875,53.08789062,0.495056152,-1.101758003,3.481114388,283.2485352,25458880.0,19576672.0,26976064.0,0.0
2014-01-06 20:00:00,0.02141571,0.0,94824.375,54.75491333,0.587921143,-1.074181557,4.105664253,283.7658691,25640528.0,20698432.0,27264192.0,0.0
2014-01-06 21:00:00,0.023010254,0.0,94844.875,54.20317078,0.689788818,-1.113314629,3.629281044,285.0544434,26382544.0,21786304.0,28233728.0,0.0
2014-01-06 22:00:00,0.021629334,0.0,94878.75,47.41934204,0.562774658,-1.314444542,3.101006508,287.2104492,27710352.0,22942640.0,29875344.0,0.0
2014-01-06 23:00:00,0.008537292,0.0,94879.5,45.30461121,0.391662598,-1.487045288,1.996525764,289.2905273,29584816.0,24207296.0,32134368.0,0.0
2014-01-07 00:00:00,0.001037598,0.0,94851.0625,45.21130371,0.020385742,-1.115497589,0.603672981,291.2609863,32581504.0,25426560.0,35418480.0,0.0
2014-01-07 01:00:00,0.000114441,0.0,94806.875,38.06364441,0.005554199,-1.134989738,-0.451075554,293.2807617,3665837.0,1134131.0,3900862.0,0.0
2014-01-07 02:00:00,0.005271912,3.39e-05,94769.8125,34.98262024,0.125396729,-0.69843483,-0.092324257,294.6796875,7571117.0,2284580.0,8055556.0,0.0
2014-01-07 03:00:00,0.019638062,0.000999928,94742.125,32.79644775,0.525543213,-0.72633934,0.585693359,295.7145996,11432679.0,3464267.0,12197089.0,0.0
2014-01-07 04:00:00,0.021736145,0.002916813,94699.5,31.83566284,0.501617432,-1.256790161,0.617166519,296.21875,14768253.0,4707369.0,15875534.0,0.0
2014-01-07 05:00:00,0.032424927,0.004807949,94645.375,26.74328613,0.75857544,-1.522836685,0.251537323,296.480957,17580000.0,6001221.0,19074288.0,0.0
2014-01-07 06:00:00,0.05960083,0.006577969,94625.75,30.06300354,0.959014893,-4.220011711,0.86854744,296.0871582,19603824.0,7280773.0,21509568.0,0.0
2014-01-07 07:00:00,0.002296448,9.73e-05,94726.375,46.02484131,0.580505371,-7.129216194,1.02941227,292.0917969,20443360.0,8557231.0,22814272.0,0.0
2014-01-07 08:00:00,0.004333496,0.0,94817.4375,54.05757141,0.077056885,-6.894318581,1.22193718,290.5119629,21451984.0,9730772.0,24081968.0,0.0
2014-01-07 09:00:00,0.009414673,0.0,94938.9375,65.67585754,0.110809326,-6.477497101,1.36091423,288.001709,21823520.0,10834966.0,24622768.0,0.0
2014-01-07 10:00:00,0.021034241,0.0,95023.125,71.27807617,0.331604004,-5.703435898,1.748689651,286.5019531,21834096.0,11910745.0,24646352.0,0.0
2014-01-07 11:00:00,0.017913818,0.0,95084.3125,70.67132568,0.149139404,-5.191735268,2.020922661,285.8039551,21834096.0,12997421.0,24646352.0,0.0
2014-01-07 12:00:00,0.017601013,0.0,95129.8125,73.2281189,0.307830811,-4.717018127,2.132047653,285.3366699,21834096.0,14103901.0,24646352.0,0.0
2014-01-07 13:00:00,0.011627197,0.0,95129.0625,73.97064209,0.13067627,-3.939366341,1.958151817,284.9379883,21834096.0,15192930.0,24646352.0,0.0
2014-01-07 14:00:00,0.012992859,0.0,95107.5,74.46600342,0.218231201,-3.668364525,2.048436165,284.5500488,21834096.0,16252248.0,24646352.0,0.0
2014-01-07 15:00:00,0.012825012,0.0,95091.0,74.82896423,0.478637695,-3.361140251,1.978975296,284.2119141,21834096.0,17298624.0,24646352.0,0.0
2014-01-07 16:00:00,0.009208679,0.0,95074.8125,74.75926208,0.402374268,-3.032043457,1.925156593,283.9970703,21834368.0,18363600.0,24646352.0,0.0
2014-01-07 17:00:00,0.004928589,0.0,95092.875,75.49841309,0.197540283,-2.613512039,1.840414047,283.6259766,21834368.0,19405904.0,24646352.0,0.0
2014-01-07 18:00:00,0.001586914,0.0,95127.6875,75.60969543,0.045928955,-2.517112732,2.11524868,283.3540039,21834368.0,20442576.0,24646352.0,0.0
2014-01-07 19:00:00,0.000671387,0.0,95185.0,75.33917236,0.026245117,-2.257351875,2.153806686,282.9301758,21834368.0,21439408.0,24646352.0,0.0
2014-01-07 20:00:00,0.000221252,0.0,95231.6875,71.02180481,0.009277344,-2.63147068,2.673931122,283.815918,22040400.0,22448688.0,24954704.0,0.0
2014-01-07 21:00:00,0.0,0.0,95262.8125,62.34082031,0.0,-3.303637505,2.765686035,285.3752441,22970592.0,23473008.0,26082176.0,0.0
2014-01-07 22:00:00,0.0,0.0,95290.8125,54.41366577,0.0,-3.493159294,1.969527245,287.3757324,24718960.0,24516432.0,28059168.0,0.0
2014-01-07 23:00:00,0.000183105,0.0,95276.0625,48.80117798,0.053527832,-3.585541725,1.003193855,289.3549805,27239856.0,25586176.0,30821360.0,0.0
2014-01-08 00:00:00,0.0,0.00012207,95245.375,45.25660706,0.208312988,-3.534246445,0.368382454,291.1499023,30411072.0,26681296.0,34236144.0,0.0
2014-01-08 01:00:00,0.002891541,0.0,95263.3125,49.27912903,0.22277832,-3.824549675,-0.857257843,291.9970703,3225683.0,1225405.0,3603649.0,0.0
2014-01-08 02:00:00,0.000747681,0.000349045,95188.4375,45.35713196,0.17199707,-3.652654648,-0.761068344,293.2250977,7059189.0,2405770.0,7724556.0,0.0
2014-01-08 03:00:00,0.000202179,0.000997066,95138.3125,41.77496338,0.251360774,-3.392878532,-0.337265015,294.324707,10928464.0,3592492.0,11883108.0,0.0
